taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
10207808	Tetramorium indocile Santschi, 1927	10207808	Tetramorium indocile Santschi, 1927	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tetramorium	1323128	Tetramorium indocile	10207808	NE
1271731	Phaedrotoma depeculator Forster, 1862	1271731	Phaedrotoma depeculator Forster, 1862	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Phaedrotoma	1271632	Phaedrotoma depeculator	1271731	NE
1358165	Andrena barbilabris (Kirby, 1802)	1358165	Andrena barbilabris (Kirby, 1802)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena barbilabris	1358165	NE
1399912	Platygaster eriphyle Walker, 1836	1399912	Platygaster eriphyle Walker, 1836	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Platygastridae	4348	Platygaster	1364589	Platygaster eriphyle	1399912	NE
9693136	Andrena vulcana ferina Warncke, 1968	1356991	Andrena vulcana Dours, 1873	9	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena vulcana	1356991	
1358028	Andrena elata Warncke, 1975	1358028	Andrena elata Warncke, 1975	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena elata	1358028	DD
1357073	Andrena hedikae Jaeger, 1934	1357073	Andrena hedikae Jaeger, 1934	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena hedikae	1357073	NE
4494169	Hedychrum rutilans Dahlbom, 1854	4494169	Hedychrum rutilans Dahlbom, 1854	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Chrysididae	7903	Hedychrum	4494164	Hedychrum rutilans	4494169	NE
9479890	Cleruchus polypori Triapitsyn & Moraal, 2008	9479890	Cleruchus polypori Triapitsyn & Moraal, 2008	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Mymaridae	9444	Cleruchus	1366903	Cleruchus polypori	9479890	NE
1356982	Andrena minutuloides Perkins, 1914	1356982	Andrena minutuloides Perkins, 1914	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena minutuloides	1356982	NE
5035204	Solenopsis fugax (Latreille, 1798)	5035204	Solenopsis fugax (Latreille, 1798)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis fugax	5035204	NE
1320321	Strumigenys rogeri Emery, 1890	1320321	Strumigenys rogeri Emery, 1890	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Strumigenys	1320203	Strumigenys rogeri	1320321	NE
1357176	Andrena villipes Pérez, 1895	1357176	Andrena villipes Pérez, 1895	22	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena villipes	1357176	NE
1400356	Amblyaspis roboris (Haliday, 1836)	1400356	Amblyaspis roboris (Haliday, 1836)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Platygastridae	4348	Amblyaspis	1400355	Amblyaspis roboris	1400356	NE
5044410	Gonatocerus fuscicornis (Walker, 1846)	5044410	Gonatocerus fuscicornis (Walker, 1846)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Mymaridae	9444	Gonatocerus	1367678	Gonatocerus fuscicornis	5044410	NE
4503744	Basalys parva (Thomson, 1859)	4503744	Basalys parva (Thomson, 1859)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Basalys	4503691	Basalys parva	4503744	NE
1306158	Maraces Cameron, 1902	1306158	Maraces Cameron, 1902	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Maraces	1306158			
11438139	Andrena lunaris Pisanty, Scheuchl, Martin, Cardinal & Wood, 2022	11438139	Andrena lunaris Pisanty, Scheuchl, Martin, Cardinal & Wood, 2022	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena lunaris	11438139	NE
1349573	Hylaeus leptocephalus (Morawitz, 1870)	1349573	Hylaeus leptocephalus (Morawitz, 1870)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus leptocephalus	1349573	NE
4503125	Trichopria oogaster (Thomson, 1859)	4503125	Trichopria oogaster (Thomson, 1859)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Trichopria	9173398	Trichopria oogaster	4503125	NE
4503395	Belyta elegans Kieffer, 1909	4503395	Belyta elegans Kieffer, 1909	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Belyta	9091893	Belyta elegans	4503395	NE
6096950	Andrena scotica Perkins, 1916	1357950	Andrena carantonica Pérez, 1902	4	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena carantonica	1357950	NE
9696560	Andrena wollastoni catula Warncke, 1968	1358381	Andrena wollastoni Cockerell, 1922	22	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena wollastoni	1358381	
10114895	Tapinoma ibericum Santschi, 1925	10114895	Tapinoma ibericum Santschi, 1925	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma ibericum	10114895	NE
1266922	Chelonus rostratus (Tobias, 1966)	1266922	Chelonus rostratus (Tobias, 1966)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Chelonus	8364992	Chelonus rostratus	1266922	NE
4492587	Epyris niger Westwood, 1832	4492587	Epyris niger Westwood, 1832	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Bethylidae	4336	Epyris	4404352	Epyris niger	4492587	NE
1314531	Monomorium sahlbergi Emery, 1898	1314531	Monomorium sahlbergi Emery, 1898	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Monomorium	1314419	Monomorium sahlbergi	1314531	NE
1357416	Andrena saxonica E.Stöckhert, 1935	1357416	Andrena saxonica E.Stöckhert, 1935	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena saxonica	1357416	NE
1357934	Andrena astrella Warncke, 1975	1357934	Andrena astrella Warncke, 1975	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena astrella	1357934	DD
4503678	Entomacis graeffei Kieffer, 1909	4503678	Entomacis graeffei Kieffer, 1909	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Entomacis	1249624	Entomacis graeffei	4503678	NE
1358325	Andrena relata Warncke, 1967	1358325	Andrena relata Warncke, 1967	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena relata	1358325	DD
9776904	Andrena isis canaria Warncke, 1968	1357970	Andrena isis Schmiedeknecht, 1900	1	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena isis	1357970	
1263547	Trioxys tenuicaudus Stary, 1978	1263547	Trioxys tenuicaudus Stary, 1978	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Trioxys	1263496	Trioxys tenuicaudus	1263547	NE
1250974	Schizoprymnus pullatus (Dahlbom, 1833)	1250974	Schizoprymnus pullatus (Dahlbom, 1833)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Schizoprymnus	1250884	Schizoprymnus pullatus	1250974	NE
1316376	Messor barbarus (Linnaeus, 1767)	1316376	Messor barbarus (Linnaeus, 1767)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Messor	1316342	Messor barbarus	1316376	NE
1334161	Phaenoglyphis Förster, 1869	1334161	Phaenoglyphis Förster, 1869	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Figitidae	6990	Phaenoglyphis	1334161			
1357334	Andrena florea Fabricius, 1793	1357334	Andrena florea Fabricius, 1793	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena florea	1357334	NE
1280307	Rhyssa persuasoria (Linnaeus, 1758)	1280307	Rhyssa persuasoria (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Ichneumonidae	3512	Rhyssa	1280303	Rhyssa persuasoria	1280307	NE
7703007	Temnothorax affinis (Mayr, 1855)	1323900	Leptothorax affinis Mayr, 1855	3	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Leptothorax	1323767	Leptothorax affinis	1323900	NE
9791733	Andrena livens algeria Warncke, 1967	1358020	Andrena livens Pérez, 1895	1	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena livens	1358020	
1354952	Lasioglossum sexstrigatum (Schenck, 1870)	1354952	Lasioglossum sexstrigatum (Schenck, 1870)	12	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum sexstrigatum	1354952	NE
1357319	Andrena numida Lepeletier, 1841	1357319	Andrena numida Lepeletier, 1841	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena numida	1357319	NE
1384312	Dahlbominus fuscipennis (Zetterstedt, 1838)	1384312	Dahlbominus fuscipennis (Zetterstedt, 1838)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eulophidae	5505	Dahlbominus	1384311	Dahlbominus fuscipennis	1384312	NE
1256996	Tanycarpa gracilicornis (Nees, 1812)	1256996	Tanycarpa gracilicornis (Nees, 1812)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Tanycarpa	1256974	Tanycarpa gracilicornis	1256996	NE
1358376	Andrena ovatula (Kirby, 1802)	1358376	Andrena ovatula (Kirby, 1802)	155	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena ovatula	1358376	NE
4502697	Aclista parvula (Kieffer, 1910)	4502697	Aclista parvula (Kieffer, 1910)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Aclista	4405710	Aclista parvula	4502697	NE
1353234	Halictus subauratus (Rossi, 1792)	1353234	Halictus subauratus (Rossi, 1792)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Halictus	1347978	Halictus subauratus	1353234	NE
9809200	Andrena pandosa trigona Warncke, 1968	1358211	Andrena pandosa Warncke, 1968	2	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena pandosa	1358211	
1269923	Opius gracilis Fischer, 1957	1269923	Opius gracilis Fischer, 1957	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Opius	1269675	Opius gracilis	1269923	NE
1349755	Hylaeus confusus Nylander, 1852	1349755	Hylaeus confusus Nylander, 1852	641	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus confusus	1349755	NE
1358276	Andrena pallitarsis Pérez, 1903	1358276	Andrena pallitarsis Pérez, 1903	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena pallitarsis	1358276	NE
1358367	Andrena ranunculi Schmiedeknecht, 1883	1358367	Andrena ranunculi Schmiedeknecht, 1883	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena ranunculi	1358367	NE
1353610	Lasioglossum nitidiusculum (Kirby, 1802)	1353610	Lasioglossum nitidiusculum (Kirby, 1802)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum nitidiusculum	1353610	NE
1380618	Lamennaisia nobilis (Nees, 1834)	1380618	Lamennaisia nobilis (Nees, 1834)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Lamennaisia	1380617	Lamennaisia nobilis	1380618	NE
4503122	Trichopria crassifemur Nixon, 1980	4503122	Trichopria crassifemur Nixon, 1980	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Trichopria	9173398	Trichopria crassifemur	4503122	NE
1380627	Lamennaisia ambigua (Nees, 1834)	1380627	Lamennaisia ambigua (Nees, 1834)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Lamennaisia	1380617	Lamennaisia ambigua	1380627	NE
5035150	Solenopsis pollux Forel, 1893	5035150	Solenopsis pollux Forel, 1893	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Solenopsis	9107211	Solenopsis pollux	5035150	NE
1381132	Ionympha carne (Walker, 1839)	1381132	Ionympha carne (Walker, 1839)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eulophidae	5505	Ionympha	1381121	Ionympha carne	1381132	NE
4510535	Peristenus relictus (Ruthe, 1856)	1251217	Leiophron relicta (Ruthe, 1856)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Leiophron	1251022	Leiophron relicta	1251217	NE
1340503	Bombus terrestris (Linnaeus, 1758)	1340503	Bombus terrestris (Linnaeus, 1758)	69	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus terrestris	1340503	NE
1254498	Desmiostoma parvulum (Wesmael, 1835)	1254498	Desmiostoma parvulum (Wesmael, 1835)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Desmiostoma	1254490	Desmiostoma parvulum	1254498	NE
1354982	Lasioglossum sexmaculatum (Schenck, 1853)	1354982	Lasioglossum sexmaculatum (Schenck, 1853)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum sexmaculatum	1354982	NE
1358177	Andrena combinata (Christ, 1791)	1358177	Andrena combinata (Christ, 1791)	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena combinata	1358177	NE
1263590	Praon Haliday, 1833	1263590	Praon Haliday, 1833	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Praon	1263590			
1349889	Hylaeus pictipes Nylander, 1852	1349889	Hylaeus pictipes Nylander, 1852	206	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus pictipes	1349889	NE
1374236	Parablatticida citri (Mercet, 1921)	1374236	Parablatticida citri (Mercet, 1921)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Parablatticida	1374216	Parablatticida citri	1374236	NE
4510629	Townesilitus bicolor (Wesmael, 1835)	4510629	Townesilitus bicolor (Wesmael, 1835)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Townesilitus	9173815	Townesilitus bicolor	4510629	NE
1356948	Andrena chalcogastra Brullé, 1840	1356948	Andrena chalcogastra Brullé, 1840	42	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena chalcogastra	1356948	DD
1266412	Meteorus rubens (Nees, 1811)	1266412	Meteorus rubens (Nees, 1811)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Meteorus	1266025	Meteorus rubens	1266412	NE
1357535	Andrena polita Smith, 1847	1357535	Andrena polita Smith, 1847	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena polita	1357535	NE
1357855	Andrena nebularia Warncke, 1975	1357855	Andrena nebularia Warncke, 1975	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nebularia	1357855	DD
4510716	Microctonus emmae Delucchi, 1952	1250480	Perilitus emmae (Delucchi, 1952)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Perilitus	1250459	Perilitus emmae	1250480	NE
1357980	Andrena longibarbis Pérez, 1895	1357980	Andrena longibarbis Pérez, 1895	30	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena longibarbis	1357980	NE
1358314	Andrena gravida Imhoff, 1832	1358314	Andrena gravida Imhoff, 1832	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena gravida	1358314	NE
1374807	Mahencyrtus comara (Walker, 1837)	1374807	Mahencyrtus comara (Walker, 1837)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Encyrtidae	9440	Mahencyrtus	1374780	Mahencyrtus comara	1374807	NE
4497478	Alloxysta fuscipes (Thomson, 1862)	4497478	Alloxysta fuscipes (Thomson, 1862)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Figitidae	6990	Alloxysta	1334163	Alloxysta fuscipes	4497478	NE
4679790	Trigonalys Westwood, 1835	4679790	Trigonalys Westwood, 1835	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Trigonalidae	4298547	Trigonalys	4679790			
4503675	Monelata solida (Thomson, 1859)	4503675	Monelata solida (Thomson, 1859)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Diapriidae	2790	Monelata	4407897	Monelata solida	4503675	NE
11126754	Andrena levante Wood & Praz, 2021	11126754	Andrena levante Wood & Praz, 2021	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena levante	11126754	NE
1340333	Bombus sylvestris (Lepeletier, 1832)	1340333	Bombus sylvestris (Lepeletier, 1832)	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334	Bombus	1340278	Bombus sylvestris	1340333	NE
1357005	Andrena bimaculata (Kirby, 1802)	1357005	Andrena bimaculata (Kirby, 1802)	48	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena bimaculata	1357005	NE
1357848	Andrena asperrima Pérez, 1895	1357848	Andrena asperrima Pérez, 1895	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena asperrima	1357848	NE
7545585	Trimorus opacus (Thomson, 1859)	7545585	Trimorus opacus (Thomson, 1859)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Scelionidae	4349	Trimorus	1402927	Trimorus opacus	7545585	NE
1263514	Trioxys parauctus Stary, 1960	1263514	Trioxys parauctus Stary, 1960	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Trioxys	1263496	Trioxys parauctus	1263514	NE
1357636	Andrena granulosa Pérez, 1902	1357636	Andrena granulosa Pérez, 1902	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena granulosa	1357636	NE
1357220	Andrena vetula Lepeletier, 1841	1357220	Andrena vetula Lepeletier, 1841	13	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena vetula	1357220	NE
1348737	Colletes acutus Pérez, 1903	1348737	Colletes acutus Pérez, 1903	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Colletes	1348504	Colletes acutus	1348737	NE
1357603	Andrena nigroviridula Dours, 1873	1357603	Andrena nigroviridula Dours, 1873	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena nigroviridula	1357603	NE
1367620	Erythmelus panis (Enock, 1909)	1367620	Erythmelus panis (Enock, 1909)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Mymaridae	9444	Erythmelus	1367582	Erythmelus panis	1367620	NE
1258998	Dapsilarthra apii (Curtis, 1826)	1258998	Dapsilarthra apii (Curtis, 1826)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Dapsilarthra	1258986	Dapsilarthra apii	1258998	NE
1354994	Lasioglossum corvinum (Morawitz, 1876)	1354994	Lasioglossum corvinum (Morawitz, 1876)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Halictidae	7908	Lasioglossum	1353501	Lasioglossum corvinum	1354994	NE
8384845	Cardiocondyla obscurior Wheeler, 1929	8384845	Cardiocondyla obscurior Wheeler, 1929	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cardiocondyla	1317100	Cardiocondyla obscurior	8384845	NE
9651484	Andrena mariana alma Warncke, 1975	1357529	Andrena mariana Warncke, 1968	1	SUBSPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena mariana	1357529	
1269139	Aphidius areolatus Ashmead, 1906	1269139	Aphidius areolatus Ashmead, 1906	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Aphidius	1269075	Aphidius areolatus	1269139	NE
1349544	Hylaeus styriacus Förster, 1871	1349544	Hylaeus styriacus Förster, 1871	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Colletidae	7905	Hylaeus	1349360	Hylaeus styriacus	1349544	NE
1392994	Notoglyptus scutellaris (Dodd & Girault, 1915)	1392994	Notoglyptus scutellaris (Dodd & Girault, 1915)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Pteromalidae	9447	Notoglyptus	1392991	Notoglyptus scutellaris	1392994	NE
8355233	Technomyrmex pallipes (F.Smith, 1876)	1316838	Tapinoma pallipes Smith, 1876	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Tapinoma	1316784	Tapinoma pallipes	1316838	NE
1357617	Andrena icterina Warncke, 1974	1357617	Andrena icterina Warncke, 1974	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena icterina	1357617	NE
4503920	Exallonyx brevicornis (Haliday, 1839)	4503920	Exallonyx brevicornis (Haliday, 1839)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Proctotrupidae	6043	Exallonyx	1248782	Exallonyx brevicornis	4503920	NE
11496436	Andrena anathema Pisanty, Scheuchl, Martin, Cardinal & Wood, 2022	11496436	Andrena anathema Pisanty, Scheuchl, Martin, Cardinal & Wood, 2022	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena anathema	11496436	NE
1258384	Aspilota ruficornis (Nees, 1834)	1258384	Aspilota ruficornis (Nees, 1834)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Aspilota	1258130	Aspilota ruficornis	1258384	NE
1357012	Andrena senecionis Pérez, 1895	1357012	Andrena senecionis Pérez, 1895	36	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena senecionis	1357012	NE
1358360	Andrena anthrisci Blüthgen, 1925	1358360	Andrena anthrisci Blüthgen, 1925	36	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena anthrisci	1358360	LC
1357430	Andrena savignyi Spinola, 1838	1357430	Andrena savignyi Spinola, 1838	21	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Andrenidae	7901	Andrena	1345710	Andrena savignyi	1357430	NE
